id|name|dept|salary
6605|FEB|2|321222
6606|MAR|2|321222
6607|APR|2|321222
6608|MAY|2|321222
6609|JUN|2|321222
6610|JUL|2|321222
6611|AUG|2|321222
6612|SEP|2|321222
6613|OCT|2|321222
6614|NOV|2|321222
6615|DEC|2|321222
6616|JAN|2|321222
6617|FEB|2|321222
6618|MAR|2|321222
6619|APR|2|321222
6620|MAY|2|321222
6621|JUN|2|321222
6622|JUL|2|321222
6623|AUG|2|321222
6624|SEP|2|321222
6625|OCT|2|321222
6626|NOV|2|321222
6627|DEC|2|321222
6628|JAN|2|321222
6629|FEB|2|321222
6630|MAR|2|321222
6631|APR|2|321222
6632|MAY|2|321222
6633|JUN|2|321222
6634|JUL|2|321222
6635|AUG|2|321222
6636|SEP|2|321222
6637|OCT|2|321222
6638|NOV|2|321222
6639|DEC|2|321222
6640|JAN|2|321222
6641|FEB|2|321222
6642|MAR|2|321222
6643|APR|2|321222
6644|MAY|2|321222
6645|JUN|2|321222
6646|JUL|2|321222
6647|AUG|2|321222
6648|SEP|2|321222
6649|OCT|2|321222
6650|NOV|2|321222
6651|DEC|2|321222
6652|JAN|2|321222
6653|FEB|2|321222
6654|MAR|2|321222
6655|APR|2|321222
6656|MAY|2|321222
6657|JUN|2|321222
6658|JUL|2|321222
6659|AUG|2|321222
6660|SEP|2|321222
6661|OCT|2|321222
6662|NOV|2|321222
6663|DEC|2|321222
6664|JAN|2|321222
6665|FEB|2|321222
6666|MAR|2|321222
6667|APR|2|321222
6668|MAY|2|321222
6669|JUN|2|321222
6670|JUL|2|321222
6671|AUG|2|321222
6672|SEP|2|321222
6673|OCT|2|321222
6674|NOV|2|321222
6675|DEC|2|321222
6676|JAN|2|321222
6677|FEB|2|321222
6678|MAR|2|321222
6679|APR|2|321222
6680|MAY|2|321222
6681|JUN|2|321222
6682|JUL|2|321222
6683|AUG|2|321222
6684|SEP|2|321222
6685|OCT|2|321222
6686|NOV|2|321222
6687|DEC|2|321222
6688|JAN|2|321222
6689|FEB|2|321222
6690|MAR|2|321222
6691|APR|2|321222
6692|MAY|2|321222
6693|JUN|2|321222
6694|JUL|2|321222
6695|AUG|2|321222
6696|SEP|2|321222
6697|OCT|2|321222
6698|NOV|2|321222
6699|DEC|2|321222
6700|JAN|2|321222
6701|FEB|2|321222
6702|MAR|2|321222
6703|APR|2|321222
6704|MAY|2|321222
6705|JUN|2|321222
6706|JUL|2|321222
6707|AUG|2|321222
6708|SEP|2|321222
6709|OCT|2|321222
6710|NOV|2|321222
6711|DEC|2|321222
6712|JAN|2|321222
6713|FEB|2|321222
6714|MAR|2|321222
6715|APR|2|321222
6716|MAY|2|321222
6717|JUN|2|321222
6718|JUL|2|321222
6719|AUG|2|321222
6720|SEP|2|321222
6721|OCT|2|321222
6722|NOV|2|321222
6723|DEC|2|321222
6724|JAN|2|321222
6725|FEB|2|321222
6726|MAR|2|321222
6727|APR|2|321222
6728|MAY|2|321222
6729|JUN|2|321222
6730|JUL|2|321222
6731|AUG|2|321222
6732|SEP|2|321222
6733|OCT|2|321222
6734|NOV|2|321222
6735|DEC|2|321222
6736|JAN|2|321222
6737|FEB|2|321222
6738|MAR|2|321222
6739|APR|2|321222
6740|MAY|2|321222
6741|JUN|2|321222
6742|JUL|2|321222
6743|AUG|2|321222
6744|SEP|2|321222
6745|OCT|2|321222
6746|NOV|2|321222
6747|DEC|2|321222
6748|JAN|2|321222
6749|FEB|2|321222
6750|MAR|2|321222
6751|APR|2|321222
6752|MAY|2|321222
6753|JUN|2|321222
6754|JUL|2|321222
6755|AUG|2|321222
6756|SEP|2|321222
6757|OCT|2|321222
6758|NOV|2|321222
6759|DEC|2|321222
6760|JAN|2|321222
6761|FEB|2|321222
6762|MAR|2|321222
6763|APR|2|321222
6764|MAY|2|321222
6765|JUN|2|321222
6766|JUL|2|321222
6767|AUG|2|321222
6768|SEP|2|321222
6769|OCT|2|321222
6770|NOV|2|321222
6771|DEC|2|321222
6772|JAN|2|321222
6773|FEB|2|321222
6774|MAR|2|321222
6775|APR|2|321222
6776|MAY|2|321222
6777|JUN|2|321222
6778|JUL|2|321222
6779|AUG|2|321222
6780|SEP|2|321222
6781|OCT|2|321222
6782|NOV|2|321222
6783|DEC|2|321222
6784|JAN|2|321222
6785|FEB|2|321222
6786|MAR|2|321222
6787|APR|2|321222
6788|MAY|2|321222
6789|JUN|2|321222
6790|JUL|2|321222
6791|AUG|2|321222
6792|SEP|2|321222
6793|OCT|2|321222
6794|NOV|2|321222
6795|DEC|2|321222
6796|JAN|2|321222
6797|FEB|2|321222
6798|MAR|2|321222
6799|APR|2|321222
6800|MAY|2|321222
6801|JUN|2|321222
6802|JUL|2|321222
6803|AUG|2|321222
6804|SEP|2|321222
6805|OCT|2|321222
6806|NOV|2|321222
6807|DEC|2|321222
6808|JAN|2|321222
6809|FEB|2|321222
6810|MAR|2|321222
6811|APR|2|321222
6812|MAY|2|321222
6813|JUN|2|321222
6814|JUL|2|321222
6815|AUG|2|321222
6816|SEP|2|321222
6817|OCT|2|321222
6818|NOV|2|321222
6819|DEC|2|321222
6820|JAN|2|321222
6821|FEB|2|321222
6822|MAR|2|321222
6823|APR|2|321222
6824|MAY|2|321222
6825|JUN|2|321222
6826|JUL|2|321222
6827|AUG|2|321222
6828|SEP|2|321222
6829|OCT|2|321222
6830|NOV|2|321222
6831|DEC|2|321222
6832|JAN|2|321222
6833|FEB|2|321222
6834|MAR|2|321222
6835|APR|2|321222
6836|MAY|2|321222
6837|JUN|2|321222
6838|JUL|2|321222
6839|AUG|2|321222
6840|SEP|2|321222
6841|OCT|2|321222
6842|NOV|2|321222
6843|DEC|2|321222
6844|JAN|2|321222
6845|FEB|2|321222
6846|MAR|2|321222
6847|APR|2|321222
6848|MAY|2|321222
6849|JUN|2|321222
6850|JUL|2|321222
6851|AUG|2|321222
6852|SEP|2|321222
6853|OCT|2|321222
6854|NOV|2|321222
6855|DEC|2|321222
6856|JAN|2|321222
6857|FEB|2|321222
6858|MAR|2|321222
6859|APR|2|321222
6860|MAY|2|321222
6861|JUN|2|321222
6862|JUL|2|321222
6863|AUG|2|321222
6864|SEP|2|321222
6865|OCT|2|321222
6866|NOV|2|321222
6867|DEC|2|321222
6868|JAN|2|321222
6869|FEB|2|321222
6870|MAR|2|321222
6871|APR|2|321222
6872|MAY|2|321222
6873|JUN|2|321222
6874|JUL|2|321222
6875|AUG|2|321222
6876|SEP|2|321222
6877|OCT|2|321222
6878|NOV|2|321222
6879|DEC|2|321222
6880|JAN|2|321222
6881|FEB|2|321222
6882|MAR|2|321222
6883|APR|2|321222
6884|MAY|2|321222
6885|JUN|2|321222
6886|JUL|2|321222
6887|AUG|2|321222
6888|SEP|2|321222
6889|OCT|2|321222
6890|NOV|2|321222
6891|DEC|2|321222
6892|JAN|2|321222
6893|FEB|2|321222
6894|MAR|2|321222
6895|APR|2|321222
6896|MAY|2|321222
6897|JUN|2|321222
6898|JUL|2|321222
6899|AUG|2|321222
6900|SEP|2|321222
6901|OCT|2|321222
6902|NOV|2|321222
6903|DEC|2|321222
6904|JAN|2|321222
6905|FEB|2|321222
6906|MAR|2|321222
6907|APR|2|321222
6908|MAY|2|321222
6909|JUN|2|321222
6910|JUL|2|321222
6911|AUG|2|321222
6912|SEP|2|321222
6913|OCT|2|321222
6914|NOV|2|321222
6915|DEC|2|321222
6916|JAN|2|321222
6917|FEB|2|321222
6918|MAR|2|321222
6919|APR|2|321222
6920|MAY|2|321222
6921|JUN|2|321222
6922|JUL|2|321222
6923|AUG|2|321222
6924|SEP|2|321222
6925|OCT|2|321222
6926|NOV|2|321222
6927|DEC|2|321222
6928|JAN|2|321222
6929|FEB|2|321222
6930|MAR|2|321222
6931|APR|2|321222
6932|MAY|2|321222
6933|JUN|2|321222
6934|JUL|2|321222
6935|AUG|2|321222
6936|SEP|2|321222
6937|OCT|2|321222
6938|NOV|2|321222
6939|DEC|2|321222
6940|JAN|2|321222
6941|FEB|2|321222
6942|MAR|2|321222
6943|APR|2|321222
6944|MAY|2|321222
6945|JUN|2|321222
6946|JUL|2|321222
6947|AUG|2|321222
6948|SEP|2|321222
6949|OCT|2|321222
6950|NOV|2|321222
6951|DEC|2|321222
6952|JAN|2|321222
6953|FEB|2|321222
6954|MAR|2|321222
6955|APR|2|321222
6956|MAY|2|321222
6957|JUN|2|321222
6958|JUL|2|321222
6959|AUG|2|321222
6960|SEP|2|321222
6961|OCT|2|321222
6962|NOV|2|321222
6963|DEC|2|321222
6964|JAN|2|321222
6965|FEB|2|321222
6966|MAR|2|321222
6967|APR|2|321222
6968|MAY|2|321222
6969|JUN|2|321222
6970|JUL|2|321222
6971|AUG|2|321222
6972|SEP|2|321222
6973|OCT|2|321222
6974|NOV|2|321222
6975|DEC|2|321222
6976|JAN|2|321222
6977|FEB|2|321222
6978|MAR|2|321222
6979|APR|2|321222
6980|MAY|2|321222
6981|JUN|2|321222
6982|JUL|2|321222
6983|AUG|2|321222
6984|SEP|2|321222
6985|OCT|2|321222
6986|NOV|2|321222
6987|DEC|2|321222
6988|JAN|2|321222
6989|FEB|2|321222
6990|MAR|2|321222
6991|APR|2|321222
6992|MAY|2|321222
6993|JUN|2|321222
6994|JUL|2|321222
6995|AUG|2|321222
6996|SEP|2|321222
6997|OCT|2|321222
6998|NOV|2|321222
6999|DEC|2|321222
7000|JAN|2|321222
7001|FEB|2|321222
7002|MAR|2|321222
7003|APR|2|321222
7004|MAY|2|321222
7005|JUN|2|321222
7006|JUL|2|321222
7007|AUG|2|321222
7008|SEP|2|321222
7009|OCT|2|321222
7010|NOV|2|321222
7011|DEC|2|321222
7012|JAN|2|321222
7013|FEB|2|321222
7014|MAR|2|321222
7015|APR|2|321222
7016|MAY|2|321222
7017|JUN|2|321222
7018|JUL|2|321222
7019|AUG|2|321222
7020|SEP|2|321222
7021|OCT|2|321222
7022|NOV|2|321222
7023|DEC|2|321222
7024|JAN|2|321222
7025|FEB|2|321222
7026|MAR|2|321222
7027|APR|2|321222
7028|MAY|2|321222
7029|JUN|2|321222
7030|JUL|2|321222
7031|AUG|2|321222
7032|SEP|2|321222
7033|OCT|2|321222
7034|NOV|2|321222
7035|DEC|2|321222
7036|JAN|2|321222
7037|FEB|2|321222
7038|MAR|2|321222
7039|APR|2|321222
7040|MAY|2|321222
7041|JUN|2|321222
7042|JUL|2|321222
7043|AUG|2|321222
7044|SEP|2|321222
7045|OCT|2|321222
7046|NOV|2|321222
7047|DEC|2|321222
7048|JAN|2|321222
7049|FEB|2|321222
7050|MAR|2|321222
7051|APR|2|321222
7052|MAY|2|321222
7053|JUN|2|321222
7054|JUL|2|321222
7055|AUG|2|321222
7056|SEP|2|321222
7057|OCT|2|321222
7058|NOV|2|321222
7059|DEC|2|321222
7060|JAN|2|321222
7061|FEB|2|321222
7062|MAR|2|321222
7063|APR|2|321222
7064|MAY|2|321222
7065|JUN|2|321222
7066|JUL|2|321222
7067|AUG|2|321222
7068|SEP|2|321222
7069|OCT|2|321222
7070|NOV|2|321222
7071|DEC|2|321222
7072|JAN|2|321222
7073|FEB|2|321222
7074|MAR|2|321222
7075|APR|2|321222
7076|MAY|2|321222
7077|JUN|2|321222
7078|JUL|2|321222
7079|AUG|2|321222
7080|SEP|2|321222
7081|OCT|2|321222
7082|NOV|2|321222
7083|DEC|2|321222
7084|JAN|2|321222
7085|FEB|2|321222
7086|MAR|2|321222
7087|APR|2|321222
7088|MAY|2|321222
7089|JUN|2|321222
7090|JUL|2|321222
7091|AUG|2|321222
7092|SEP|2|321222
7093|OCT|2|321222
7094|NOV|2|321222
7095|DEC|2|321222
7096|JAN|2|321222
7097|FEB|2|321222
7098|MAR|2|321222
7099|APR|2|321222
7100|MAY|2|321222
7101|JUN|2|321222
7102|JUL|2|321222
7103|AUG|2|321222
7104|SEP|2|321222
7105|OCT|2|321222
7106|NOV|2|321222
7107|DEC|2|321222
7108|JAN|2|321222
7109|FEB|2|321222
7110|MAR|2|321222
7111|APR|2|321222
7112|MAY|2|321222
7113|JUN|2|321222
7114|JUL|2|321222
7115|AUG|2|321222
7116|SEP|2|321222
7117|OCT|2|321222
7118|NOV|2|321222
7119|DEC|2|321222
7120|JAN|2|321222
7121|FEB|2|321222
7122|MAR|2|321222
7123|APR|2|321222
7124|MAY|2|321222
7125|JUN|2|321222
7126|JUL|2|321222
7127|AUG|2|321222
7128|SEP|2|321222
7129|OCT|2|321222
7130|NOV|2|321222
7131|DEC|2|321222
7132|JAN|2|321222
7133|FEB|2|321222
7134|MAR|2|321222
7135|APR|2|321222
7136|MAY|2|321222
7137|JUN|2|321222
7138|JUL|2|321222
7139|AUG|2|321222
7140|SEP|2|321222
7141|OCT|2|321222
7142|NOV|2|321222
7143|DEC|2|321222
7144|JAN|2|321222
7145|FEB|2|321222
7146|MAR|2|321222
7147|APR|2|321222
7148|MAY|2|321222
7149|JUN|2|321222
7150|JUL|2|321222
7151|AUG|2|321222
7152|SEP|2|321222
7153|OCT|2|321222
7154|NOV|2|321222
7155|DEC|2|321222
7156|JAN|2|321222
7157|FEB|2|321222
7158|MAR|2|321222
7159|APR|2|321222
7160|MAY|2|321222
7161|JUN|2|321222
7162|JUL|2|321222
7163|AUG|2|321222
7164|SEP|2|321222
7165|OCT|2|321222
7166|NOV|2|321222
7167|DEC|2|321222
7168|JAN|2|321222
7169|FEB|2|321222
7170|MAR|2|321222
7171|APR|2|321222
7172|MAY|2|321222
7173|JUN|2|321222
7174|JUL|2|321222
7175|AUG|2|321222
7176|SEP|2|321222
7177|OCT|2|321222
7178|NOV|2|321222
7179|DEC|2|321222
7180|JAN|2|321222
7181|FEB|2|321222
7182|MAR|2|321222
7183|APR|2|321222
7184|MAY|2|321222
7185|JUN|2|321222
7186|JUL|2|321222
7187|AUG|2|321222
7188|SEP|2|321222
7189|OCT|2|321222
7190|NOV|2|321222
7191|DEC|2|321222
7192|JAN|2|321222
7193|FEB|2|321222
7194|MAR|2|321222
7195|APR|2|321222
7196|MAY|2|321222
7197|JUN|2|321222
7198|JUL|2|321222
7199|AUG|2|321222
7200|SEP|2|321222
7201|OCT|2|321222
7202|NOV|2|321222
7203|DEC|2|321222
7204|JAN|2|321222
7205|FEB|2|321222
7206|MAR|2|321222
7207|APR|2|321222
7208|MAY|2|321222
7209|JUN|2|321222
7210|JUL|2|321222
7211|AUG|2|321222
7212|SEP|2|321222
7213|OCT|2|321222
7214|NOV|2|321222
7215|DEC|2|321222
7216|JAN|2|321222
7217|FEB|2|321222
7218|MAR|2|321222
7219|APR|2|321222
7220|MAY|2|321222
7221|JUN|2|321222
7222|JUL|2|321222
7223|AUG|2|321222
7224|SEP|2|321222
7225|OCT|2|321222
7226|NOV|2|321222
7227|DEC|2|321222
7228|JAN|2|321222
7229|FEB|2|321222
7230|MAR|2|321222
7231|APR|2|321222
7232|MAY|2|321222
7233|JUN|2|321222
7234|JUL|2|321222
7235|AUG|2|321222
7236|SEP|2|321222
7237|OCT|2|321222
7238|NOV|2|321222
7239|DEC|2|321222
7240|JAN|2|321222
7241|FEB|2|321222
7242|MAR|2|321222
7243|APR|2|321222
7244|MAY|2|321222
7245|JUN|2|321222
7246|JUL|2|321222
7247|AUG|2|321222
7248|SEP|2|321222
7249|OCT|2|321222
7250|NOV|2|321222
7251|DEC|2|321222
7252|JAN|2|321222
7253|FEB|2|321222
7254|MAR|2|321222
7255|APR|2|321222
7256|MAY|2|321222
7257|JUN|2|321222
7258|JUL|2|321222
7259|AUG|2|321222
7260|SEP|2|321222
7261|OCT|2|321222
7262|NOV|2|321222
7263|DEC|2|321222
7264|JAN|2|321222
7265|FEB|2|321222
7266|MAR|2|321222
7267|APR|2|321222
7268|MAY|2|321222
7269|JUN|2|321222
7270|JUL|2|321222
7271|AUG|2|321222
7272|SEP|2|321222
7273|OCT|2|321222
7274|NOV|2|321222
7275|DEC|2|321222
7276|JAN|2|321222
7277|FEB|2|321222
7278|MAR|2|321222
7279|APR|2|321222
7280|MAY|2|321222
7281|JUN|2|321222
7282|JUL|2|321222
7283|AUG|2|321222
7284|SEP|2|321222
7285|OCT|2|321222
7286|NOV|2|321222
7287|DEC|2|321222
7288|JAN|2|321222
7289|FEB|2|321222
7290|MAR|2|321222
7291|APR|2|321222
7292|MAY|2|321222
7293|JUN|2|321222
7294|JUL|2|321222
7295|AUG|2|321222
7296|SEP|2|321222
7297|OCT|2|321222
7298|NOV|2|321222
7299|DEC|2|321222
7300|JAN|2|321222
7301|FEB|2|321222
7302|MAR|2|321222
7303|APR|2|321222
7304|MAY|2|321222
7305|JUN|2|321222
7306|JUL|2|321222
7307|AUG|2|321222
7308|SEP|2|321222
7309|OCT|2|321222
7310|NOV|2|321222
7311|DEC|2|321222
7312|JAN|2|321222
7313|FEB|2|321222
7314|MAR|2|321222
7315|APR|2|321222
7316|MAY|2|321222
7317|JUN|2|321222
7318|JUL|2|321222
7319|AUG|2|321222
7320|SEP|2|321222
7321|OCT|2|321222
7322|NOV|2|321222
7323|DEC|2|321222
7324|JAN|2|321222
7325|FEB|2|321222
7326|MAR|2|321222
7327|APR|2|321222
7328|MAY|2|321222
7329|JUN|2|321222
7330|JUL|2|321222
7331|AUG|2|321222
7332|SEP|2|321222
7333|OCT|2|321222
7334|NOV|2|321222
7335|DEC|2|321222
7336|JAN|2|321222
7337|FEB|2|321222
7338|MAR|2|321222
7339|APR|2|321222
7340|MAY|2|321222
7341|JUN|2|321222
7342|JUL|2|321222
7343|AUG|2|321222
7344|SEP|2|321222
7345|OCT|2|321222
7346|NOV|2|321222
7347|DEC|2|321222
7348|JAN|2|321222
7349|FEB|2|321222
7350|MAR|2|321222
7351|APR|2|321222
7352|MAY|2|321222
7353|JUN|2|321222
7354|JUL|2|321222
7355|AUG|2|321222
7356|SEP|2|321222
7357|OCT|2|321222
7358|NOV|2|321222
7359|DEC|2|321222
7360|JAN|2|321222
7361|FEB|2|321222
7362|MAR|2|321222
7363|APR|2|321222
7364|MAY|2|321222
7365|JUN|2|321222
7366|JUL|2|321222
7367|AUG|2|321222
7368|SEP|2|321222
7369|OCT|2|321222
7370|NOV|2|321222
7371|DEC|2|321222
7372|JAN|2|321222
7373|FEB|2|321222
7374|MAR|2|321222
7375|APR|2|321222
7376|MAY|2|321222
7377|JUN|2|321222
7378|JUL|2|321222
7379|AUG|2|321222
7380|SEP|2|321222
7381|OCT|2|321222
7382|NOV|2|321222
7383|DEC|2|321222
7384|JAN|2|321222
7385|FEB|2|321222
7386|MAR|2|321222
7387|APR|2|321222
7388|MAY|2|321222
7389|JUN|2|321222
7390|JUL|2|321222
7391|AUG|2|321222
7392|SEP|2|321222
7393|OCT|2|321222
7394|NOV|2|321222
7395|DEC|2|321222
7396|JAN|2|321222
7397|FEB|2|321222
7398|MAR|2|321222
7399|APR|2|321222
7400|MAY|2|321222
7401|JUN|2|321222
7402|JUL|2|321222
7403|AUG|2|321222
7404|SEP|2|321222
7405|OCT|2|321222
7406|NOV|2|321222
7407|DEC|2|321222
7408|JAN|2|321222
7409|FEB|2|321222
7410|MAR|2|321222
7411|APR|2|321222
7412|MAY|2|321222
7413|JUN|2|321222
7414|JUL|2|321222
7415|AUG|2|321222
7416|SEP|2|321222
7417|OCT|2|321222
7418|NOV|2|321222
7419|DEC|2|321222
7420|JAN|2|321222
7421|FEB|2|321222
7422|MAR|2|321222
7423|APR|2|321222
7424|MAY|2|321222
7425|JUN|2|321222
7426|JUL|2|321222
7427|AUG|2|321222
7428|SEP|2|321222
7429|OCT|2|321222
7430|NOV|2|321222
7431|DEC|2|321222
7432|JAN|2|321222
7433|FEB|2|321222
7434|MAR|2|321222
7435|APR|2|321222
7436|MAY|2|321222
7437|JUN|2|321222
7438|JUL|2|321222
7439|AUG|2|321222
7440|SEP|2|321222
7441|OCT|2|321222
7442|NOV|2|321222
7443|DEC|2|321222
7444|JAN|2|321222
7445|FEB|2|321222
7446|MAR|2|321222
7447|APR|2|321222
7448|MAY|2|321222
7449|JUN|2|321222
7450|JUL|2|321222
7451|AUG|2|321222
7452|SEP|2|321222
7453|OCT|2|321222
7454|NOV|2|321222
7455|DEC|2|321222
7456|JAN|2|321222
7457|FEB|2|321222
7458|MAR|2|321222
7459|APR|2|321222
7460|MAY|2|321222
7461|JUN|2|321222
7462|JUL|2|321222
7463|AUG|2|321222
7464|SEP|2|321222
7465|OCT|2|321222
7466|NOV|2|321222
7467|DEC|2|321222
7468|JAN|2|321222
7469|FEB|2|321222
7470|MAR|2|321222
7471|APR|2|321222
7472|MAY|2|321222
7473|JUN|2|321222
7474|JUL|2|321222
7475|AUG|2|321222
7476|SEP|2|321222
7477|OCT|2|321222
7478|NOV|2|321222
7479|DEC|2|321222
7480|JAN|2|321222
7481|FEB|2|321222
7482|MAR|2|321222
7483|APR|2|321222
7484|MAY|2|321222
7485|JUN|2|321222
7486|JUL|2|321222
7487|AUG|2|321222
7488|SEP|2|321222
7489|OCT|2|321222
7490|NOV|2|321222
7491|DEC|2|321222
7492|JAN|2|321222
7493|FEB|2|321222
7494|MAR|2|321222
7495|APR|2|321222
7496|MAY|2|321222
7497|JUN|2|321222
7498|JUL|2|321222
7499|AUG|2|321222
7500|SEP|2|321222
7501|OCT|2|321222
7502|NOV|2|321222
7503|DEC|2|321222
7504|JAN|2|321222
7505|FEB|2|321222
7506|MAR|2|321222
7507|APR|2|321222
7508|MAY|2|321222
7509|JUN|2|321222
7510|JUL|2|321222
7511|AUG|2|321222
7512|SEP|2|321222
7513|OCT|2|321222
7514|NOV|2|321222
7515|DEC|2|321222
7516|JAN|2|321222
7517|FEB|2|321222
7518|MAR|2|321222
7519|APR|2|321222
7520|MAY|2|321222
7521|JUN|2|321222
7522|JUL|2|321222
7523|AUG|2|321222
7524|SEP|2|321222
7525|OCT|2|321222
7526|NOV|2|321222
7527|DEC|2|321222
7528|JAN|2|321222
7529|FEB|2|321222
7530|MAR|2|321222
7531|APR|2|321222
7532|MAY|2|321222
7533|JUN|2|321222
7534|JUL|2|321222
7535|AUG|2|321222
7536|SEP|2|321222
7537|OCT|2|321222
7538|NOV|2|321222
7539|DEC|2|321222
7540|JAN|2|321222
7541|FEB|2|321222
7542|MAR|2|321222
7543|APR|2|321222
7544|MAY|2|321222
7545|JUN|2|321222
7546|JUL|2|321222
7547|AUG|2|321222
7548|SEP|2|321222
7549|OCT|2|321222
7550|NOV|2|321222
7551|DEC|2|321222
7552|JAN|2|321222
7553|FEB|2|321222
7554|MAR|2|321222
7555|APR|2|321222
7556|MAY|2|321222
7557|JUN|2|321222
7558|JUL|2|321222
7559|AUG|2|321222
7560|SEP|2|321222
7561|OCT|2|321222
7562|NOV|2|321222
7563|DEC|2|321222
7564|JAN|2|321222
7565|FEB|2|321222
7566|MAR|2|321222
7567|APR|2|321222
7568|MAY|2|321222
7569|JUN|2|321222
7570|JUL|2|321222
7571|AUG|2|321222
7572|SEP|2|321222
7573|OCT|2|321222
7574|NOV|2|321222
7575|DEC|2|321222
7576|JAN|2|321222
7577|FEB|2|321222
7578|MAR|2|321222
7579|APR|2|321222
7580|MAY|2|321222
7581|JUN|2|321222
7582|JUL|2|321222
7583|AUG|2|321222
7584|SEP|2|321222
7585|OCT|2|321222
7586|NOV|2|321222
7587|DEC|2|321222
7588|JAN|2|321222
7589|FEB|2|321222
7590|MAR|2|321222
7591|APR|2|321222
7592|MAY|2|321222
7593|JUN|2|321222
7594|JUL|2|321222
7595|AUG|2|321222
7596|SEP|2|321222
7597|OCT|2|321222
7598|NOV|2|321222
7599|DEC|2|321222
7600|JAN|2|321222
7601|FEB|2|321222
7602|MAR|2|321222
7603|APR|2|321222
7604|MAY|2|321222
7605|JUN|2|321222
7606|JUL|2|321222
7607|AUG|2|321222
7608|SEP|2|321222
7609|OCT|2|321222
7610|NOV|2|321222
7611|DEC|2|321222
7612|JAN|2|321222
7613|FEB|2|321222
7614|MAR|2|321222
7615|APR|2|321222
7616|MAY|2|321222
7617|JUN|2|321222
7618|JUL|2|321222
7619|AUG|2|321222
7620|SEP|2|321222
7621|OCT|2|321222
7622|NOV|2|321222
7623|DEC|2|321222
7624|JAN|2|321222
7625|FEB|2|321222
7626|MAR|2|321222
7627|APR|2|321222
7628|MAY|2|321222
7629|JUN|2|321222
7630|JUL|2|321222
7631|AUG|2|321222
7632|SEP|2|321222
7633|OCT|2|321222
7634|NOV|2|321222
7635|DEC|2|321222
7636|JAN|2|321222
7637|FEB|2|321222
7638|MAR|2|321222
7639|APR|2|321222
7640|MAY|2|321222
7641|JUN|2|321222
7642|JUL|2|321222
7643|AUG|2|321222
7644|SEP|2|321222
7645|OCT|2|321222
7646|NOV|2|321222
7647|DEC|2|321222
7648|JAN|2|321222
7649|FEB|2|321222
7650|MAR|2|321222
7651|APR|2|321222
7652|MAY|2|321222
7653|JUN|2|321222
7654|JUL|2|321222
7655|AUG|2|321222
7656|SEP|2|321222
7657|OCT|2|321222
7658|NOV|2|321222
7659|DEC|2|321222
7660|JAN|2|321222
7661|FEB|2|321222
7662|MAR|2|321222
7663|APR|2|321222
7664|MAY|2|321222
7665|JUN|2|321222
7666|JUL|2|321222
7667|AUG|2|321222
7668|SEP|2|321222
7669|OCT|2|321222
7670|NOV|2|321222
7671|DEC|2|321222
7672|JAN|2|321222
7673|FEB|2|321222
7674|MAR|2|321222
7675|APR|2|321222
7676|MAY|2|321222
7677|JUN|2|321222
7678|JUL|2|321222
7679|AUG|2|321222
7680|SEP|2|321222
7681|OCT|2|321222
7682|NOV|2|321222
7683|DEC|2|321222
7684|JAN|2|321222
7685|FEB|2|321222
7686|MAR|2|321222
7687|APR|2|321222
7688|MAY|2|321222
7689|JUN|2|321222
7690|JUL|2|321222
7691|AUG|2|321222
7692|SEP|2|321222
7693|OCT|2|321222
7694|NOV|2|321222
7695|DEC|2|321222
7696|JAN|2|321222
7697|FEB|2|321222
7698|MAR|2|321222
7699|APR|2|321222
7700|MAY|2|321222
7701|JUN|2|321222
7702|JUL|2|321222
7703|AUG|2|321222
7704|SEP|2|321222
7705|OCT|2|321222
7706|NOV|2|321222
7707|DEC|2|321222
7708|JAN|2|321222
7709|FEB|2|321222
7710|MAR|2|321222
7711|APR|2|321222
7712|MAY|2|321222
7713|JUN|2|321222
7714|JUL|2|321222
7715|AUG|2|321222
7716|SEP|2|321222
7717|OCT|2|321222
7718|NOV|2|321222
7719|DEC|2|321222
7720|JAN|2|321222
7721|FEB|2|321222
7722|MAR|2|321222
7723|APR|2|321222
7724|MAY|2|321222
7725|JUN|2|321222
7726|JUL|2|321222
7727|AUG|2|321222
7728|SEP|2|321222
7729|OCT|2|321222
7730|NOV|2|321222
7731|DEC|2|321222
7732|JAN|2|321222
7733|FEB|2|321222
7734|MAR|2|321222
7735|APR|2|321222
7736|MAY|2|321222
7737|JUN|2|321222
7738|JUL|2|321222
7739|AUG|2|321222
7740|SEP|2|321222
7741|OCT|2|321222
7742|NOV|2|321222
7743|DEC|2|321222
7744|JAN|2|321222
7745|FEB|2|321222
7746|MAR|2|321222
7747|APR|2|321222
7748|MAY|2|321222
7749|JUN|2|321222
7750|JUL|2|321222
7751|AUG|2|321222
7752|SEP|2|321222
7753|OCT|2|321222
7754|NOV|2|321222
7755|DEC|2|321222
7756|JAN|2|321222
7757|FEB|2|321222
7758|MAR|2|321222
7759|APR|2|321222
7760|MAY|2|321222
7761|JUN|2|321222
7762|JUL|2|321222
7763|AUG|2|321222
7764|SEP|2|321222
7765|OCT|2|321222
7766|NOV|2|321222
7767|DEC|2|321222
7768|JAN|2|321222
7769|FEB|2|321222
7770|MAR|2|321222
7771|APR|2|321222
7772|MAY|2|321222
7773|JUN|2|321222
7774|JUL|2|321222
7775|AUG|2|321222
7776|SEP|2|321222
7777|OCT|2|321222
7778|NOV|2|321222
